"attribute_0","id","price","bedrooms","bathrooms","sqm_living","sqm_lot","floors","waterfront","view","condition","grade","sqm_above","sqm_basement","yr_built","yr_renovated","zipcode","lat","long","sqm_living15","sqm_lot15","age"
8520,8132700150,13.2231132805045,2,1,4.42619585298502,6.14099428107695,"1","0","0","3",7,83.612736,0,1944,0,98117,47.6883,-122.395,118.9158912,470.46099456,71
8521,4038800580,13.2445810101286,5,2.5,5.50611600864098,6.9699826845483,"1","0","0","3",7,130.064256,116.1288,1961,0,98008,47.6141,-122.116,182.0899584,800.91710784,54
8522,3331001910,12.6507584667916,2,1,4.68856011745251,6.17055308331849,"1","0","0","3",6,91.0449792,17.6515776,1907,0,98118,47.5503,-122.283,154.2190464,481.7022624,108
8523,2726079103,13.0710700830168,3,2.5,5.49854021483252,9.75261464964393,"2","0","0","3",9,244.3349952,0,1991,0,98014,47.7035,-121.894,244.3349952,269.418816,24
8524,7212651210,12.6760762747759,4,2.75,5.29702421078242,6.74673000462592,"1","0","0","3",8,124.4900736,75.2514624,1992,0,98003,47.266,-122.307,209.9608704,652.27224384,23
8526,3330501120,12.6760762747759,3,1,4.49073437412259,6.35287464011244,"1","0","0","4",6,89.1869184,0,1910,0,98118,47.5518,-122.279,116.1288,413.13981888,105
8527,1250202324,13.3212142361495,4,2.75,5.50233528580107,6.65978807449211,"1","0","2","3",8,133.7803776,111.483648,1947,0,98144,47.5882,-122.29,242.4769344,536.42215296,68
8529,5706600150,12.2783933071098,3,1.75,4.72217672825149,6.62032923775157,"1","0","0","4",6,112.4126784,0,1983,0,98001,47.2666,-122.254,121.7029824,673.45413696,32
8530,8005100540,12.2783933071098,4,1.5,5.15213285636796,6.14896245072612,"1.5","0","0","5",8,172.7996544,0,1920,0,98022,47.2077,-121.993,156.0771072,524.34475776,95
8531,293720180,12.9360337992128,3,2.5,5.21465321334929,5.9841065255398,"2","0","0","3",7,183.9480192,0,2003,0,98028,47.7767,-122.239,185.80608,432.4636512,12
8533,5101405604,12.8866410438833,1,1,4.42619585298502,6.38472446599954,"1","0","0","3",6,83.612736,0,1947,0,98125,47.7019,-122.311,170.0125632,561.22726464,68
8534,2387000110,13.7079253472843,2,1.75,4.93033248860021,6.82146140847952,"1","0","0","4",7,138.4255296,0,1963,0,98004,47.6246,-122.199,211.8189312,800.17388352,52
8535,7238000330,13.0815413828841,3,2.5,5.62347966916016,6.52462269457594,"2","0","0","3",8,276.8510592,0,2006,0,98055,47.437,-122.207,279.6381504,488.76289344,9
8537,326069131,13.3030168770976,4,2.5,5.55759796447612,9.97340248726568,"2","0","0","3",8,259.1994816,0,1989,0,98077,47.7647,-122.019,147.7158336,277.12976832,26
8539,9808700650,14.0044766574769,3,2.25,4.99529038487499,6.67397270948407,"2","0","0","4",8,147.7158336,0,1980,0,98004,47.6477,-122.216,229.4705088,95.31851904,35
8540,8964800755,14.2792445741964,4,2.25,5.70712969844708,6.94129037715393,"1","0","0","4",9,193.2383232,107.7675264,1953,0,98004,47.6182,-122.215,213.676992,101.7288288,62
8541,1126059095,13.6876771864544,3,2,5.28767834836418,8.09172138140065,"1","0","0","4",8,197.8834752,0,1989,0,98072,47.7489,-122.123,265.7026944,430.04817216,26
8542,1899400365,12.7128902478986,3,2,4.94366601946968,6.59639175793332,"1","0","0","3",6,140.2835904,0,1942,2014,98166,47.4683,-122.348,97.548192,642.51742464,1
8543,259800410,13.0058295611484,3,1.75,5.09117215657827,6.50563739466486,"1","0","0","3",7,162.58032,0,1966,0,98008,47.6289,-122.119,168.1545024,640.28775168,49
8544,3523069047,13.6518144652935,4,2.75,5.92034760996132,9.00382353596671,"2","0","0","3",10,372.5411904,0,2004,0,98038,47.4299,-121.998,227.70535104,268.67559168,11
8545,6852700476,13.530491602932,4,1.5,5.03233165655533,5.62011832145745,"1.5","0","0","3",7,153.290016,0,1903,0,98102,47.6233,-122.319,155.1480768,326.64708864,112
8546,424049043,13.0170028617465,9,7.5,5.93027324976129,6.40397374088835,"2","0","0","3",7,376.257312,0,1996,0,98144,47.5923,-122.301,134.52360192,393.35147136,19
8548,2991000220,12.7068479334427,4,2.5,5.36880389317655,6.37527557680161,"2","0","0","3",8,214.6060224,0,1997,0,98092,47.3287,-122.167,171.870624,549.0569664,18
8549,3034200366,12.9214704350249,3,1.75,4.89619948223076,6.73597721284966,"1","0","0","4",8,133.7803776,0,1972,0,98133,47.7163,-122.333,184.8770496,733.0049856,43
8551,2826079101,13.2533916398107,4,2.5,5.4194476259953,8.31576872957557,"1","0","0","3",8,225.7543872,0,1994,0,98019,47.7125,-121.916,204.386688,452.06619264,21
8552,3972900195,12.6603279178078,3,1,4.86086011578545,6.65177990404292,"1","0","0","3",7,129.1352256,0,1982,0,98155,47.7652,-122.31,122.6320128,603.4052448,33
8553,8018600870,12.3194013308372,2,1,4.671318311018,7.23960656974506,"1","0","0","3",6,98.4772224,8.3612736,1930,2013,98168,47.4935,-122.316,125.419104,180.78931584,2
8555,7981900110,12.7656884334656,4,2.75,5.36446549157795,5.6868640009875,"1.5","0","0","3",6,124.4900736,89.1869184,1966,0,98144,47.5732,-122.305,117.0578304,336.3090048,49
8556,8965500880,13.9180671462894,4,2.5,5.73152115157124,6.77013613166098,"2","0","3","3",10,308.4380928,0,1988,0,98006,47.5655,-122.114,266.6317248,86.58563328,27
8557,5253300437,13.0001957434301,4,2.5,5.40702510599675,6.49052375685481,"2","0","0","3",7,222.967296,0,1997,0,98133,47.7522,-122.338,218.322144,695.93667264,18
8559,6388910360,13.1350821498121,3,2.5,5.27349371337222,6.73321554304693,"1","0","0","3",8,157.935168,37.161216,1989,0,98056,47.5329,-122.173,225.7543872,732.72627648,26
8561,3701900085,12.0376539939052,3,1.5,4.98263198800306,6.39563649945053,"1.5","0","0","4",6,145.8577728,0,1931,0,98022,47.2021,-121.996,130.064256,564.8504832,84
8562,9376301520,13.2963166845278,3,2,4.92359845641887,6.14099428107695,"1","0","0","4",7,69.67728,67.8192192,1928,0,98117,47.6859,-122.37,116.1288,403.10629056,87
8563,2111000580,12.6112043647371,3,2.5,5.53218824895075,6.32564645320918,"2","0","0","3",7,252.6962688,0,2002,0,98092,47.3344,-122.174,256.4123904,570.33176256,13
8564,8645510230,12.7128902478986,3,2.25,5.35133620013616,6.71490737371319,"1","0","0","3",7,128.2061952,82.6837056,1977,0,98058,47.4653,-122.176,199.741536,629.418096,38
8565,6204410330,12.9761808672262,4,1.75,5.41118311614541,6.65978807449211,"1","0","0","3",7,148.644864,75.2514624,1978,0,98011,47.7341,-122.2,171.870624,701.97537024,37
8566,8159300040,13.1421660047005,4,2.75,5.53585797783971,6.74114859478773,"1","0","2","3",9,161.6512896,91.9740096,1996,0,98198,47.4005,-122.312,283.354272,27.12768768,19
8567,8091410530,12.5061772379805,3,2.5,4.96333878506838,6.57782884893117,"2","0","0","4",7,143.0706816,0,1986,0,98030,47.3511,-122.169,159.7932288,610.3729728,29
8568,8653600100,13.5278284855125,5,2.5,5.66938937046424,7.27837846424559,"2","0","4","3",11,289.8574848,0,1986,0,98074,47.6142,-122.065,314.9413056,218.87956224,29
8570,8651410740,12.1495022940418,3,1,4.38073347890826,6.18021499423023,"1","0","0","5",6,79.8966144,0,1969,0,98042,47.3677,-122.078,93.8320704,485.13967488,46
8571,225039177,13.4959937619925,4,2.5,5.31088124544384,5.89073643727116,"2","0","0","3",8,202.5286272,0,1999,0,98117,47.6886,-122.388,158.8641984,442.40427648,16
8573,3622069095,13.4283764065408,4,3.5,5.76119691971736,8.42791736258132,"2","0","0","3",9,317.7283968,0,2004,0,98010,47.3534,-121.992,332.5928832,465.72293952,11
8574,6666860210,12.663497492569,3,2.25,5.28767834836418,6.69729027888769,"1","0","0","3",8,145.8577728,52.0257024,1987,0,98031,47.4202,-122.204,197.8834752,774.53264448,28
8575,8161000230,13.1183553560068,4,2.5,5.36446549157795,7.64262424087674,"2","0","0","4",8,213.676992,0,1992,0,98014,47.6454,-121.902,245.2640256,278.80202304,23
8577,434000040,13.1900220258781,2,1,4.57077708179613,6.24120154149397,"1","0","0","3",7,96.6191616,0,1951,0,98115,47.6774,-122.284,193.2383232,599.224608,64
8578,8914200220,13.2356920627113,4,3,5.65648596562833,6.79342362835833,"2","0","1","3",10,286.1413632,0,1990,0,98003,47.334,-122.332,297.289728,768.3081408,25
8579,6072760210,12.9896316649504,4,2.25,5.513634841055,7.18866409100748,"1","0","0","4",8,149.5738944,98.4772224,1975,0,98006,47.5623,-122.175,229.4705088,18.85931712,40
8581,4027700456,13.1421660047005,4,2.5,5.49090658997745,6.61486542184917,"2","0","0","3",8,242.4769344,0,1998,0,98155,47.7717,-122.27,215.5350528,673.91865216,17
8583,8944600620,13.1402032955327,2,1.5,5.18907637155964,5.79030140881576,"2","0","0","3",8,179.3028672,0,1989,0,98007,47.6092,-122.146,170.9415936,365.5734624,26
8584,2997800090,13.2621253197795,3,1,4.73040722738801,6.26356583346513,"1","0","0","3",6,113.3417088,0,1905,0,98116,47.5767,-122.408,138.4255296,297.7542432,110
8585,2787700150,12.8076526325646,4,2.5,5.23959216169654,6.5070253199397,"1","0","0","5",7,123.5610432,65.032128,1969,0,98059,47.5067,-122.16,183.9480192,637.68646656,46
8586,4055701110,13.5860973936365,3,2,5.41532390881144,7.41406395148221,"1","0","1","5",9,139.35456,85.4707968,1979,0,98034,47.7074,-122.246,274.5284832,231.14276352,36
8587,2517000790,12.5602444592508,3,2.5,5.15749479950934,5.93273934225649,"2","0","0","3",7,173.7286848,0,2005,0,98042,47.3986,-122.163,203.4576576,407.75144256,10
8588,2125059124,13.7694666194629,3,2.25,5.63681320002962,8.3056956667076,"2","0","0","3",10,252.6962688,27.870912,1969,0,98005,47.6456,-122.173,363.2508864,430.04817216,46
8589,7284900405,13.5606183083355,4,2.5,5.5893466627907,6.65978807449211,"2","0","4","3",8,190.451232,77.1095232,1955,1987,98177,47.7704,-122.386,267.5607552,628.4890656,28
8590,3937900120,12.8992198260901,4,3,5.12488321392058,6.14339140567667,"2","0","0","4",7,168.1545024,0,1997,0,98108,47.5691,-122.292,155.1480768,482.25968064,18
8592,7203220360,13.7705027317278,5,3.25,5.8744211718354,6.40443488915569,"2","0","0","3",9,355.8186432,0,2014,0,98053,47.6843,-122.016,366.967008,580.82980608,1
8593,3425059219,13.9552725003394,3,2.25,5.71021136498449,8.0825521153934,"1","0","0","3",10,209.9608704,91.9740096,2006,0,98005,47.6077,-122.158,257.3414208,273.78525888,9
8595,6303401395,12.4090134895269,2,1.75,4.73040722738801,6.65764291814572,"1","0","0","3",6,113.3417088,0,1942,0,98146,47.5033,-122.359,102.193344,700.67472768,73
8596,8822901301,12.5461099483159,3,1.5,4.77841644657437,4.50521239330324,"3","0","0","3",7,118.9158912,0,2003,0,98125,47.7162,-122.293,131.9223168,162.58032,12
8597,6730700385,12.2307652581205,3,0.75,4.27019160450844,6.47746651769816,"1","0","0","3",4,71.5353408,0,1942,0,98024,47.5661,-121.887,88.257888,29.54316672,73
8599,4077800590,13.3613802778748,4,2.5,5.26392426235607,6.94532499059751,"1","0","0","5",8,193.2383232,0,1954,0,98125,47.7107,-122.289,129.1352256,665.55737856,61
8600,2461900845,12.6443275764613,1,1,3.9694374504893,6.3233158378709,"1","0","0","2",5,52.9547328,0,1918,0,98136,47.5517,-122.385,142.1416512,536.42215296,97
8601,5366200330,13.0604879736862,4,2,4.93702147675101,5.82874625467992,"1","0","0","3",7,77.1095232,62.2450368,1906,0,98122,47.6088,-122.293,144.9287424,379.23020928,109
8603,7950700120,12.5389670608035,4,2,5.21465321334929,6.83922850068545,"1","0","0","3",7,183.9480192,0,1969,2003,98092,47.3231,-122.103,141.2126208,8.91869184,12
8605,3066410850,13.2962326473833,4,2.5,5.53218824895075,6.83474128170886,"2","0","0","3",9,252.6962688,0,1989,0,98074,47.6295,-122.042,252.6962688,42.92120448,26
8606,2422059015,13.1863705073786,2,1,4.4372456891716,10.2211452558861,"1","0","0","3",5,84.5417664,0,1953,0,98042,47.3752,-122.11,190.451232,460.52036928,62
8607,7436500360,13.1421660047005,3,1.75,4.92359845641887,6.4831645388128,"1","0","0","3",7,137.4964992,0,1974,0,98033,47.6723,-122.169,189.5222016,657.19610496,41
8608,984210590,12.7938593104323,4,2.25,5.43577451928273,6.69326890275548,"1","0","0","4",7,117.9868608,111.483648,1974,0,98058,47.4371,-122.166,176.515776,621.42843456,41
8609,8024202350,12.9831013100708,2,1,5.03233165655533,6.16197268746214,"1","0","0","3",7,101.2643136,52.0257024,1960,0,98115,47.6992,-122.309,120.773952,594.85816512,55
8610,6392002020,13.2339047521372,3,1.75,5.06218461970502,6.40335854554444,"1","0","0","3",8,157.935168,0,1967,0,98115,47.6837,-122.284,174.6577152,536.42215296,48
8611,6398000191,13.3770055957779,2,1.5,5.22220041898467,9.28229767795016,"1.5","0","1","4",8,185.3415648,0,1991,0,98070,47.4022,-122.464,198.99831168,324.97483392,24
8612,3904100065,12.7367008965923,2,1,4.77841644657437,6.80265079454552,"1","0","0","4",6,59.4579456,59.4579456,1919,0,98118,47.5341,-122.279,151.4319552,200.39185728,96
8614,8024200820,13.2633419706639,3,1.75,5.07967777715253,6.34475111859097,"1","0","0","3",7,137.4964992,23.22576,1941,0,98115,47.6978,-122.316,160.7222592,545.89826304,74
8615,9301300215,13.8254608888174,3,3.25,5.41532390881144,5.18544283524949,"2","0","2","3",10,170.9415936,53.8837632,2006,0,98109,47.637,-122.341,170.9415936,322.3735488,9
8617,5379801972,12.4874851049684,5,4,4.86802860526406,6.68099028214272,"1","0","0","5",7,83.612736,46.45152,1954,0,98188,47.456,-122.292,113.3417088,734.67724032,61
8618,4077800088,13.458764182903,4,2,5.25910497592012,6.58951887864556,"1","0","1","5",7,109.6255872,82.6837056,1941,0,98125,47.7058,-122.278,222.0382656,658.77545664,74
8619,1823069059,12.7798730684576,1,1.75,4.24387429619106,7.5440965938462,"1","0","0","4",4,51.096672,18.580608,1946,0,98059,47.4756,-122.09,187.6641408,293.5736064,69
8621,5101404444,13.2428095304802,5,2.25,5.29236219767661,6.69487939430338,"1","0","2","3",8,113.3417088,85.4707968,1962,0,98115,47.6969,-122.31,159.7932288,578.321424,53
8622,892000025,11.6524699924081,2,1,4.23045127585892,6.36413783239116,"1","0","0","3",6,68.7482496,0,1942,0,98146,47.506,-122.335,91.0449792,595.60138944,73
8623,6303400395,12.6915804613119,1,0.75,3.63995824935906,6.68749588129541,"1","0","0","2",4,38.0902464,0,1953,0,98146,47.5077,-122.357,110.5546176,720.64888128,62
8625,2568200610,13.5291609307463,5,2.75,5.58237799347461,6.19548246636102,"2","0","0","3",9,265.7026944,0,2006,0,98052,47.707,-122.102,292.644576,564.20016192,9
8627,1024049006,13.407542319638,3,1.75,5.52480814165313,6.14896245072612,"1","0","2","3",8,144.9287424,105.9094656,1947,0,98144,47.5834,-122.29,279.6381504,470.46099456,68
8628,823069044,13.6333289913712,5,4,6.02670513467482,10.1275494543894,"2","0","4","3",9,309.3671232,104.9804352,1996,0,98027,47.4992,-122.06,248.0511168,77.85274752,19
8629,2926049086,13.2621253197795,7,1.5,5.513634841055,6.95192449729327,"1.5","0","0","4",8,215.5350528,32.516064,1948,0,98133,47.7121,-122.332,188.5931712,746.29012032,67
8630,5127001320,12.1547793511426,3,1.75,4.95026670350103,6.79331946711664,"1","0","0","4",7,141.2126208,0,1967,0,98059,47.473,-122.149,147.7158336,12.5419104,48
8631,5127001320,12.6601691750501,3,1.75,4.95026670350103,6.79331946711664,"1","0","0","4",7,141.2126208,0,1967,0,98059,47.473,-122.149,147.7158336,12.5419104,48
8632,1994200375,13.3065997664031,2,2,5.0383739710113,6.18021499423023,"1","0","0","5",7,104.0514048,50.1676416,1906,0,98103,47.6871,-122.334,117.0578304,482.1667776,109
8633,7100000035,12.6603279178078,2,1,4.38073347890826,6.64877527465671,"1","0","0","3",7,79.8966144,0,1948,0,98146,47.508,-122.378,111.483648,695.75086656,67
8634,6329000705,13.2085410736454,2,1.5,5.38170729801246,7.12531742334293,"1","0","0","4",7,118.9158912,98.4772224,1954,0,98146,47.5017,-122.377,138.4255296,679.30702848,61
8636,9564800145,12.0725412529057,3,1,4.54150669949601,6.48231190269464,"1","0","0","3",7,93.8320704,0,1954,0,98055,47.49,-122.22,133.7803776,54.62698752,61
8637,2077700042,13.1806322855283,3,2,5.37742463622045,7.8113767641384,"2.5","0","0","3",8,216.4640832,0,1987,0,98005,47.6009,-122.158,188.5931712,258.08464512,28
8639,259000100,12.9715404876697,3,1.75,5.00779054763922,6.59841912811582,"1","0","0","4",8,121.7029824,27.870912,1960,0,98177,47.7588,-122.36,205.3157184,648.64902528,55
8640,1796360870,12.3238556811866,3,1.75,4.90999280436309,6.6564491732266,"1","0","0","4",7,135.6384384,0,1981,0,98042,47.3683,-122.087,113.3417088,656.54578368,34
8641,923049440,12.6507584667916,5,4,5.59626710563527,6.81179359797298,"2","0","0","4",7,181.160928,88.257888,1937,0,98168,47.5003,-122.306,126.3481344,671.31736704,78
8643,3223049158,12.3113331561877,2,1,4.72217672825149,6.83414146163689,"1","0","0","3",7,112.4126784,0,1953,0,98148,47.4402,-122.333,150.5029248,52.86182976,62
8644,5456000025,14.1793825409741,5,3.5,5.76119691971736,6.61099791032268,"2","0","0","3",10,317.7283968,0,2006,0,98040,47.5736,-122.212,176.515776,671.31736704,9
8645,3558000120,12.7066964068116,4,2.5,5.28297245732677,6.04844029946634,"2","0","0","3",7,196.9544448,0,2002,0,98038,47.3795,-122.022,220.1802048,504.64931328,13
8647,5608000590,13.7428861002433,3,3.5,5.86392238773718,6.91378408928909,"2","0","0","3",11,352.1025216,0,1993,0,98027,47.5525,-122.098,336.3090048,54.3482784,22
8649,2768301490,12.9042073676012,2,1,4.05352056769985,5.4377967646635,"1","0","0","5",6,57.5998848,0,1911,0,98107,47.6655,-122.371,119.8449216,298.2187584,104
8650,3325069060,13.1421660047005,3,1.75,5.18388155468254,8.3056956667076,"1","0","0","4",7,124.4900736,53.8837632,1962,0,98074,47.6052,-122.044,235.9737216,528.71120064,53
8651,8802400411,12.4252081754468,3,1,4.58034653281228,6.67138721033547,"1","0","0","4",7,97.548192,0,1959,0,98031,47.4043,-122.202,97.548192,709.68632256,56
8652,2953000090,12.4086052429403,3,1.5,4.83904106839081,6.83213945896622,"1","0","0","4",7,126.3481344,0,1966,0,98031,47.4143,-122.206,126.3481344,792.55583424,49
8653,7657600025,12.5772913149097,3,1,4.69707080712042,6.48713392310029,"1","0","0","3",6,109.6255872,0,1944,0,98178,47.4947,-122.238,109.6255872,602.10460224,71
8654,8118600025,13.222208712374,4,1,4.97624218990429,6.60849478010456,"1","0","0","4",7,108.6965568,36.2321856,1939,0,98146,47.5093,-122.387,145.8577728,669.8309184,76
8655,326069118,13.5410737122625,4,2.5,5.72547883711528,9.64069673343995,"2","0","0","3",8,306.580032,0,1984,0,98077,47.7657,-122.028,281.4962112,169.36224192,31
8656,2902200838,12.9945300058944,2,2.75,4.62686654844717,4.6158975170766,"2","0","0","3",7,69.67728,32.516064,2006,0,98102,47.6405,-122.324,194.1673536,413.51143104,9
8658,3298700941,12.4684369099977,3,1,4.7138779254368,6.05587202766011,"1","0","0","3",6,74.322432,37.161216,1950,0,98106,47.519,-122.352,87.3288576,435.2507424,65
8659,114100155,12.7798730684576,2,2.25,4.81673531087651,6.91461484578677,"2","0","0","3",8,123.5610432,0,1985,0,98028,47.7689,-122.241,129.1352256,19.41673536,30
8661,523049106,12.4490188241406,2,1,5.00779054763922,7.52553710915803,"1","0","0","3",7,149.5738944,0,1952,0,98168,47.5095,-122.313,195.096384,319.67936064,63
8662,3751600025,11.8422292121128,3,1,4.62686654844717,7.384226259355,"1","0","0","3",7,102.193344,0,1978,0,98001,47.3003,-122.27,142.1416512,241.45500096,37
8663,6918730230,13.0919041699196,4,2.25,5.12488321392058,6.48713392310029,"2","0","0","5",7,168.1545024,0,1976,0,98034,47.7319,-122.204,135.6384384,616.22586432,39
8665,9521100880,13.2844822268808,3,1.5,5.10816973294684,5.96664089393217,"1.5","0","0","4",8,165.3674112,0,1916,0,98103,47.662,-122.349,128.2061952,343.92705408,99
8666,425049146,13.79019274998,3,2.5,5.64669795926217,6.53438680795084,"1.5","0","0","5",8,181.160928,102.193344,1950,0,98115,47.6772,-122.296,175.5867456,525.18088512,65
8667,3630010040,12.9042073676012,3,2,4.96333878506838,5.13423164603871,"2","0","0","3",8,143.0706816,0,2005,0,98029,47.5479,-121.998,143.0706816,235.78791552,10
8669,8886000021,13.0058295611484,3,1.75,5.1681331977144,8.00786122279181,"1.5","0","3","3",8,175.5867456,0,1976,0,98070,47.4137,-122.439,175.5867456,404.5927392,39
8671,4022900571,12.8609986132699,5,2,5.46372044967329,6.99540960923301,"1","0","0","3",7,137.4964992,98.4772224,1962,0,98155,47.7754,-122.291,185.80608,95.225616,53
8672,2206700165,13.0170028617465,3,1.5,4.95026670350103,6.59879880286568,"1","0","0","4",7,92.90304,48.3095808,1955,0,98006,47.5659,-122.141,141.2126208,798.22291968,60
8673,4151800530,13.9016882542053,4,2.5,5.55400729634539,6.4539054075745,"2","0","0","3",9,258.2704512,0,2004,0,98033,47.666,-122.201,107.7675264,588.44785536,11
